id,item_group_id,title,description,availability,condition,price,sale_price,size,link,image_link,additional_image_link,brand,google_product_category,product_type,additional_variant_attribute,custom_label_0,quantity_to_sell_on_facebook
4336-497-3815,,50 Mixed Colour Golf Balls Practice Grade,Colour Practice Golf Balls at a great price! Free tees with every order from Lost Golf Balls.,in stock,used_fair,23.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/50-practice-colour-golf-balls.html,https://www.lostgolfballs.com.au/media/catalog/product/_/e/_e7eac33ee77ae1d671555094ab5a3402f81b00b5698e5e1a22_pimgpsh_fullsize_distr_3_1_2.jpg,,Lost Golf Balls,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Lost Golf Balls,,Mixed,
4344-498-4941,4344,12 Srixon Soft Feel Brite AAAAA/Mint Grade,"Srixon Soft Feel Brite Golf Balls - Red, Orange and Green Matte Srixon Soft Feel. Free Tees with every order from Lost Golf Balls.",in stock,used_like_new,19.99 AUD,,12 Balls,https://www.lostgolfballs.com.au/srixon-soft-feel-brite.html,https://www.lostgolfballs.com.au/media/catalog/product/s/r/srixon_soft_feel_brite_2.jpg,,Srixon,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Srixon,Grade:AAAAA/Mint Grade,AAAAA/Mint Grade,
4344-498-3840,4344,12 Srixon Soft Feel Brite AAAA/Near Mint Grade,"Srixon Soft Feel Brite Golf Balls - Red, Orange and Green Matte Srixon Soft Feel. Free Tees with every order from Lost Golf Balls.",in stock,used_like_new,17.99 AUD,,12 Balls,https://www.lostgolfballs.com.au/srixon-soft-feel-brite.html,https://www.lostgolfballs.com.au/media/catalog/product/s/r/srixon_soft_feel_brite_2.jpg,,Srixon,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Srixon,Grade:AAAA/Near Mint Grade,AAAA/Near Mint Grade,
4344-498-4940,4344,12 Srixon Soft Feel Brite AAA/Standard Grade,"Srixon Soft Feel Brite Golf Balls - Red, Orange and Green Matte Srixon Soft Feel. Free Tees with every order from Lost Golf Balls.",in stock,used_good,15.99 AUD,,12 Balls,https://www.lostgolfballs.com.au/srixon-soft-feel-brite.html,https://www.lostgolfballs.com.au/media/catalog/product/s/r/srixon_soft_feel_brite_2.jpg,,Srixon,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Srixon,Grade:AAA/Standard Grade,AAA/Standard Grade,
4349-500-3882,4349,50 Premium Colour Golf Balls Mint/Near Mint Grade (With Pen Marks),Huge Savings On High Quality Colour Golf Balls! Save Serious Money On Your Colour Golf Balls. Same Day Dispatch and Free Tees with Every Order!,in stock,used_like_new,69.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/premium-colour-mix-50-pen.html,https://www.lostgolfballs.com.au/media/catalog/product/p/r/premium_colour_1.png,,Lost Golf Balls,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Lost Golf Balls,Grade:50 Premium Colour Golf Balls Mint/Near Mint Grade (With Pen Marks),50 Premium Colour Golf Balls Mint/Near Mint Grade (With Pen Marks),
4349-500-3881,4349,50 Premium Colour Golf Balls AAA/Standard Grade (With Pen Marks),Huge Savings On High Quality Colour Golf Balls! Save Serious Money On Your Colour Golf Balls. Same Day Dispatch and Free Tees with Every Order!,in stock,used_good,49.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/premium-colour-mix-50-pen.html,https://www.lostgolfballs.com.au/media/catalog/product/p/r/premium_colour_1.png,,Lost Golf Balls,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Lost Golf Balls,Grade:AAA/Standard Grade,AAA/Standard Grade,
4358-501-3888,,50 Callaway Chrome Soft Mint/Near Mint Grade (With Pen Marks),Best quality Callaway Chrome Soft Around. Order by 3pm Same Day Dispatch! Free Tees from Lost Golf Balls.,in stock,used_like_new,129.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/callaway-chrome-soft-pen-50.html,https://www.lostgolfballs.com.au/media/catalog/product/c/a/callaway_chrome_soft_1_small.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,,50 Callaway Chrome Soft Mint/Near Mint Grade (With Pen Marks),
4359-502-3894,4359,50 Callaway Chrome Soft Triple Track Mint/Near Mint Grade (With Pen Marks),Cheapest way to play Callaway Chrome Soft Triple Track. Free Tees with Every Order. Best Value and Quality From Lost Golf Balls. Fast Shipping.,in stock,used_like_new,149.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/callaway-chrome-soft-triple-track-50-pen.html,https://www.lostgolfballs.com.au/media/catalog/product/c/a/callaway_chrome_soft_triple_track_small.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:50 Callaway Chrome Soft Triple Track Mint/Near Mint Grade (With Pen Marks),50 Callaway Chrome Soft Triple Track Mint/Near Mint Grade (With Pen Marks),
4359-502-3893,4359,50 Callaway Chrome Soft Triple Track AAA/Standard Grade (With Pen Marks),Cheapest way to play Callaway Chrome Soft Triple Track. Free Tees with Every Order. Best Value and Quality From Lost Golf Balls. Fast Shipping.,in stock,used_good,99.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/callaway-chrome-soft-triple-track-50-pen.html,https://www.lostgolfballs.com.au/media/catalog/product/c/a/callaway_chrome_soft_triple_track_small.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AAA/Standard Grade,AAA/Standard Grade,
4360-503-3900,4360,50 Callaway ERC Soft Mint/Near Mint Grade (With Pen Marks),Best Value way to play Callaway ERC Soft Golf Balls - Huge Savings! Order by 3pm for Same Day Dispatch. Free Tees with all orders from Lost Golf Balls.,in stock,used_like_new,89.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/callaway-erc-soft-50-pen.html,https://www.lostgolfballs.com.au/media/catalog/product/c/a/callaway_erc_soft_1_small.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:50 Callaway ERC Soft Mint/Near Mint Grade (With Pen Marks),50 Callaway ERC Soft Mint/Near Mint Grade (With Pen Marks),
4360-503-3899,4360,50 Callaway ERC Soft AAA/Standard Grade (With Pen Marks),Best Value way to play Callaway ERC Soft Golf Balls - Huge Savings! Order by 3pm for Same Day Dispatch. Free Tees with all orders from Lost Golf Balls.,in stock,used_good,79.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/callaway-erc-soft-50-pen.html,https://www.lostgolfballs.com.au/media/catalog/product/c/a/callaway_erc_soft_1_small.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AAA/Standard Grade,AAA/Standard Grade,
4361-504-3905,4361,50 Bridgestone Tour B Mix Mint/Near Mint Grade (With Pen Marks),"Best Value way to play Bridgestone Tour B Golf Balls! Tour B XS, Tour B RXS etc, all Tour B models are included! Order by 3pm - Same Business Day Dispatch. Free Tees with all orders from Lost Golf Balls!",in stock,used_like_new,119.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/bridgestone-tour-b-50-pen.html,https://www.lostgolfballs.com.au/media/catalog/product/b/r/bridgestone_tour_b_mix_1_small.jpg,,Bridgestone,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Bridgestone,Grade:50 Bridgestone Tour B Mix Mint/Near Mint Grade (With Pen Marks),50 Bridgestone Tour B Mix Mint/Near Mint Grade (With Pen Marks),
4361-504-3904,4361,50 Bridgestone Tour B Mix AAA/Standard Grade (With Pen Marks),"Best Value way to play Bridgestone Tour B Golf Balls! Tour B XS, Tour B RXS etc, all Tour B models are included! Order by 3pm - Same Business Day Dispatch. Free Tees with all orders from Lost Golf Balls!",in stock,used_good,89.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/bridgestone-tour-b-50-pen.html,https://www.lostgolfballs.com.au/media/catalog/product/b/r/bridgestone_tour_b_mix_1_small.jpg,,Bridgestone,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Bridgestone,Grade:AAA/Standard Grade,AAA/Standard Grade,
4366-505-4994,4366,50 Bridgestone E12 Contact AAAAA/Mint Grade,Best Value Bridgestone E12 Contact! Free Tees with Every Order. Lightning Fast Order Dispatch from Lost Golf Balls.,in stock,used_like_new,79.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/bridgestone-e12-contact-50.html,https://www.lostgolfballs.com.au/media/catalog/product/b/r/bridgestone_e12_contact_2.png,,Bridgestone,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Bridgestone,Grade:AAAAA/Mint Grade,AAAAA/Mint Grade,
4366-505-4993,4366,50 Bridgestone E12 Contact AAAA/Near Mint Grade,Best Value Bridgestone E12 Contact! Free Tees with Every Order. Lightning Fast Order Dispatch from Lost Golf Balls.,in stock,used_like_new,69.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/bridgestone-e12-contact-50.html,https://www.lostgolfballs.com.au/media/catalog/product/b/r/bridgestone_e12_contact_2.png,,Bridgestone,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Bridgestone,Grade:AAAA/Near Mint Grade,AAAA/Near Mint Grade,
4366-505-4381,4366,50 Bridgestone E12 Contact AAA/Standard Grade,Best Value Bridgestone E12 Contact! Free Tees with Every Order. Lightning Fast Order Dispatch from Lost Golf Balls.,in stock,used_good,49.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/bridgestone-e12-contact-50.html,https://www.lostgolfballs.com.au/media/catalog/product/b/r/bridgestone_e12_contact_2.png,,Bridgestone,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Bridgestone,Grade:AAA/Standard Grade,AAA/Standard Grade,
4369-506-3915,,50 Bridgestone Tour B XS AAA/Standard Grade (With Pen Marks),"Bridgestone Tour B XS at best price around! Lightning fast order dispatch, Free tees with every order from Lost Golf Balls.",in stock,used_good,59.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/bridgestone-b-xs-pen-50.html,https://www.lostgolfballs.com.au/media/catalog/product/b/r/bridgestone_tour_b_xs_golf_balls_3_1.png,,Bridgestone,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Bridgestone,,AAA/Standard Grade,
4379-507-3927,4379,12 Titleist Tour Speed Yellow AAAAA/Mint Grade,Titleist Tour Speed Yellow unreal pricing! Free tees with EVERY ORDER. Lightning fast order dispatch from Lost Golf Balls.,in stock,used_like_new,26.99 AUD,,12 Balls,https://www.lostgolfballs.com.au/titleist-tour-speed-yellow.html,https://www.lostgolfballs.com.au/media/catalog/product/t/i/titleist_tour_speed_yellow.jpg,,Titleist,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Titleist,Grade:AAAAA/Mint Grade,AAAAA/Mint Grade,
4379-507-3926,4379,12 Titleist Tour Speed Yellow AAAA/Near Mint Grade,Titleist Tour Speed Yellow unreal pricing! Free tees with EVERY ORDER. Lightning fast order dispatch from Lost Golf Balls.,in stock,used_like_new,21.99 AUD,,12 Balls,https://www.lostgolfballs.com.au/titleist-tour-speed-yellow.html,https://www.lostgolfballs.com.au/media/catalog/product/t/i/titleist_tour_speed_yellow.jpg,,Titleist,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Titleist,Grade:AAAA/Near Mint Grade,AAAA/Near Mint Grade,
4380-508-3933,4380,50 Bridgestone E12 Contact Multi AAAAA/Mint Grade,Save Big Money On 50 packs of Bridgestone E12 Contact MultiColour! Order by 3pm - Same Day Dispatch From Lost Golf Balls.,in stock,used_like_new,69.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/bridgestone-e12-contact-multicolour-50.html,https://www.lostgolfballs.com.au/media/catalog/product/b/r/bridgestone_e12_contact_multicolour_1.jpg,,Bridgestone,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Bridgestone,Grade:AAAAA/Mint Grade,AAAAA/Mint Grade,
4380-508-3932,4380,50 Bridgestone E12 Contact Multi AAAA/Near Mint Grade,Save Big Money On 50 packs of Bridgestone E12 Contact MultiColour! Order by 3pm - Same Day Dispatch From Lost Golf Balls.,in stock,used_like_new,74.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/bridgestone-e12-contact-multicolour-50.html,https://www.lostgolfballs.com.au/media/catalog/product/b/r/bridgestone_e12_contact_multicolour_1.jpg,,Bridgestone,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Bridgestone,Grade:AAAA/Near Mint Grade,AAAA/Near Mint Grade,
4380-508-3931,4380,50 Bridgestone E12 Contact Multi AAA/Standard Grade,Save Big Money On 50 packs of Bridgestone E12 Contact MultiColour! Order by 3pm - Same Day Dispatch From Lost Golf Balls.,in stock,used_good,54.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/bridgestone-e12-contact-multicolour-50.html,https://www.lostgolfballs.com.au/media/catalog/product/b/r/bridgestone_e12_contact_multicolour_1.jpg,,Bridgestone,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Bridgestone,Grade:AAA/Standard Grade,AAA/Standard Grade,
4392-510-3944,4392,50 Taylormade TP5 Mint/Near Mint Grade (With Pen Marks),Best Pricing on 50 Taylormade TP5 and TP5x Golf Balls! Free Tees with every order at Lost Golf Balls.,in stock,used_like_new,149.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/taylormade-tp5-pen-50.html,https://www.lostgolfballs.com.au/media/catalog/product/t/a/taylormade_tp5_5_2.jpeg,,TaylorMade,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > TaylorMade,Grade:50 Taylormade TP5 Mint/Near Mint Grade (With Pen Marks),50 Taylormade TP5 Mint/Near Mint Grade (With Pen Marks),
4392-510-3943,4392,50 Taylormade TP5 AAA/Standard Grade (With Pen Marks),Best Pricing on 50 Taylormade TP5 and TP5x Golf Balls! Free Tees with every order at Lost Golf Balls.,in stock,used_good,124.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/taylormade-tp5-pen-50.html,https://www.lostgolfballs.com.au/media/catalog/product/t/a/taylormade_tp5_5_2.jpeg,,TaylorMade,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > TaylorMade,Grade:AAA/Standard Grade,AAA/Standard Grade,
4393-511-3947,,50 Taylormade TP5x AAA/Standard Grade (With Pen Marks),Best quality and pricing on Taylormade TP5x Golf Balls! Lost Golf Balls provides free tees with every order as well as lightning fast order dispatch.,in stock,used_good,124.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/taylormade-tp5x-pen-50.html,https://www.lostgolfballs.com.au/media/catalog/product/t/a/taylormade_tp5x_4_1.jpg,,TaylorMade,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > TaylorMade,,AAA/Standard Grade,
4397-515-3966,,12 Taylormade TP5x Yellow Mint/Near Mint Grade (with Pen Marks),Taylormade TP5x Yellow Golf Balls at Sharp Prices! Free Tees With Taylormade TP5x Yellow Orders from Lost Golf Balls!,in stock,used_like_new,35.99 AUD,,12 Balls,https://www.lostgolfballs.com.au/taylormade-tp5x-12-yellow-12-pen.html,https://www.lostgolfballs.com.au/media/catalog/product/t/a/taylormade_tp5x_yellow_1.jpeg,,TaylorMade,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > TaylorMade,,12 Taylormade TP5x Yellow Mint/Near Mint Grade (with Pen Marks),
4404-516-3974,4404,12 Taylormade Tour Response Stripe AAAAA/Mint Grade,Taylormade Tour Response Stripe - best quality at RIDICULOUS prices at sharp prices! Save up to $30 per dozen at Lost Golf Balls. Free tees with every order :-),in stock,used_like_new,39.99 AUD,,12 Balls,https://www.lostgolfballs.com.au/taylormade-tour-response-stripe.html,https://www.lostgolfballs.com.au/media/catalog/product/t/o/tour_response_stripe.jpg,,TaylorMade,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > TaylorMade,Grade:AAAAA/Mint Grade,AAAAA/Mint Grade,
4404-516-3973,4404,12 Taylormade Tour Response Stripe AAAA/Near Mint Grade,Taylormade Tour Response Stripe - best quality at RIDICULOUS prices at sharp prices! Save up to $30 per dozen at Lost Golf Balls. Free tees with every order :-),in stock,used_like_new,33.99 AUD,,12 Balls,https://www.lostgolfballs.com.au/taylormade-tour-response-stripe.html,https://www.lostgolfballs.com.au/media/catalog/product/t/o/tour_response_stripe.jpg,,TaylorMade,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > TaylorMade,Grade:AAAA/Near Mint Grade,AAAA/Near Mint Grade,
4404-516-3972,4404,12 Taylormade Tour Response Stripe AAA/Standard Grade,Taylormade Tour Response Stripe - best quality at RIDICULOUS prices at sharp prices! Save up to $30 per dozen at Lost Golf Balls. Free tees with every order :-),in stock,used_good,29.99 AUD,,12 Balls,https://www.lostgolfballs.com.au/taylormade-tour-response-stripe.html,https://www.lostgolfballs.com.au/media/catalog/product/t/o/tour_response_stripe.jpg,,TaylorMade,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > TaylorMade,Grade:AAA/Standard Grade,AAA/Standard Grade,
4404-516-5072,4404,12 Taylormade Tour Response Stripe AA/C Grade,Taylormade Tour Response Stripe - best quality at RIDICULOUS prices at sharp prices! Save up to $30 per dozen at Lost Golf Balls. Free tees with every order :-),in stock,used_fair,19.99 AUD,,12 Balls,https://www.lostgolfballs.com.au/taylormade-tour-response-stripe.html,https://www.lostgolfballs.com.au/media/catalog/product/t/o/tour_response_stripe.jpg,,TaylorMade,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > TaylorMade,Grade:AA/C Grade,AA/C Grade,
4419-519-4733,,50 Callaway Chrome Soft Triple Track AAA/Standard Grade,50 Callaway Chrome Soft Triple Track. Best Value and Quality From Lost Golf Balls. Fast Shipping.,in stock,used_good,109.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/callaway-chrome-soft-triple-track-50.html,https://www.lostgolfballs.com.au/media/catalog/product/c/a/callaway_chrome_soft_triple_track_4.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,,AAA/Standard Grade,
4420-520-4024,4420,50 Callaway Chrome Soft X Triple Track AAA/Standard Grade,50 Callaway Chrome Soft X Triple TrackGolf Balls. Order Golf Balls Before 3pm For Same Day Dispatch!,in stock,used_good,139.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/callaway-chrome-soft-x-triple-50.html,https://www.lostgolfballs.com.au/media/catalog/product/c/a/callaway_chrome_soft_x_triple_track_1.png,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AAA/Standard Grade,AAA/Standard Grade,
4420-520-4023,4420,50 Callaway Chrome Soft X Triple Track AA/C Grade,50 Callaway Chrome Soft X Triple TrackGolf Balls. Order Golf Balls Before 3pm For Same Day Dispatch!,in stock,used_fair,74.99 AUD,,50 Balls,https://www.lostgolfballs.com.au/callaway-chrome-soft-x-triple-50.html,https://www.lostgolfballs.com.au/media/catalog/product/c/a/callaway_chrome_soft_x_triple_track_1.png,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:AA/C Grade,AA/C Grade,
4428-521-4076,4428,12 Callaway Chrome Soft Practice Mint/Near Mint Grade,Best Value Callaway Chrome Soft Practcie Golf Balls. Free Tees with Every Order at Lost Golf Balls. Fast Shipping.,in stock,used_like_new,29.99 AUD,,12 Balls,https://www.lostgolfballs.com.au/callaway-chrome-soft-practice.html,https://www.lostgolfballs.com.au/media/catalog/product/c/a/callaway_chrome_soft_practice_golf_balls.jpg,,Callaway,Sporting Goods > Outdoor Recreation > Golf > Golf Balls,Golf Balls > Callaway,Grade:Practice,Practice,
